metadata,content
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""40"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 1"", ""bagian_dari"": ""Bab I - Ketentuan Umum"", ""judul_peraturan"": ""Tentang Pembinaan, Pendampingan, Dan Pemulihan Terhadap Anak"", ""status"": ""berlaku""}","Dalam Peraturan Pemerintah ini yang dimaksud dengan:
1. Anak yang menjadi korb an pornografi adalah anak
yang mengalami trauma atau penderitaan sebagai
akibat tindak pidana pornografi.
2. Anak . . .
2. Anak yang menjadi pelaku pornografi adalah anak
yang melakukan tindak pidana pornografi.
3. Pembinaan adalah serangkaian kegiatan untuk
membentuk dan meningkatkan jati diri anak yang
menjadi korban atau pelaku pornografi ke arah yang
lebih baik sehingga anak dapat tumbuh dan
berkembang secara sehat dan wajar baik fisik,
kecerdasan otak, mental, dan spiritual.
4. Pendampingan adalah suatu upaya atau proses yan g
dimaksudkan untuk memberdayakan diri anak yang
menjadi korban atau pelaku pornografi sehingga
dapat mengatasi permasalahan dirinya sendiri.
5. Pemulihan adalah segala upaya untuk
mengembalikan kondisi fisik, mental, dan sosial
sehingga anak yang menjadi ko rban atau pelaku
pornografi dapat tumbuh dan berkembang secara
wajar.
6. Pemulihan kesehatan fisik dan mental adalah upaya
untuk mengembalikan kondisi kesehatan jasmani dan
jiwa termasuk inteli gensia dan spiritual anak yang
menjadi korban atau pelaku pornogr afi sehingga
mampu hidup produktif secara sosial dan ekonomis.
7. Pemulihan sosial adalah segala upaya untuk
mengembalikan kondisi sosial anak yang menjadi
korban atau pelaku pornografi sehingga mampu
untuk kembali ke keluarga dan masyarakat dan
mampu menjalankan fungsi sosialnya secara wajar.
8. Pemerintah adalah Pemerintah Pusat, yang dipimpin
oleh Presiden Republik Indonesia yang memegang
kekuasaan pemerintahan Negara Republik Indonesia
sebagaimana dimaksud dalam Undang-Undang Dasar
Negara Republik Indonesia Tahun 1945.
9. Pemerintah daerah adalah gubernur, bupati/walikota,
dan perangkat daerah sebagai unsur penyel enggara
pemerintahan daerah.
10. Lembaga sosial adalah lembaga kesejahtera an sosial
sebagaimana dimaksud dalam peraturan perundang -
undangan mengenai kesejahteraan sosial.
11. Lembaga . . .
11. Lembaga pendidikan adalah satuan pendidikan
sebagaimana dimaksud dalam peraturan perundang -
undangan mengenai sistem pendidikan nasional.
12. Lembaga keagamaan adalah organisasi
nonpemerintah bervisi kebangsaan yang dibentuk
berdasarkan kesama an agama oleh W arga Negara
Indonesia secara sukarela, berbadan hukum, dan
telah terdaftar di pemerintah daerah setempat serta
bukan organisasi sayap partai politik.
13. Keluarga adalah unit terkecil dalam masyarakat yang
terdiri dari suami istri, atau suami istri dan anaknya,
atau ayah dan anaknya, atau ibu dan anaknya, atau
keluarga sedarah dalam garis lurus ke atas atau ke
bawah sampai dengan derajat ketiga.
14. Masyarakat adalah sekumpulan manusia yang hidup
bersama-sama di sekitar lingkungan anak yang
menjadi korban atau pelaku pornografi yang berperan
dalam pembinaan, pendampingan, dan pemulihan.
15. Menteri adalah menteri yang menyelenggarakan
urusan pemerintahan di bidang pemberdayaan
perempuan dan perlindungan anak."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""40"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 2"", ""bagian_dari"": ""Bab I - Ketentuan Umum"", ""judul_peraturan"": ""Tentang Pembinaan, Pendampingan, Dan Pemulihan Terhadap Anak"", ""status"": ""berlaku""}","(1) Setiap anak yang menjadi korban a tau pelaku
pornografi wajib dibina, didampingi, dan dipulihkan
kondisi sosial dan kesehatannya sehingga ia dapat
tumbuh dan berkembang secara sehat.
(2) Kewajiban membina, mendampingi, dan memulihkan
kondisi sosial dan kesehatan anak yang menjadi
korban atau pelaku pornografi sebagaimana
dimaksud pada ayat (1) dilaksanakan oleh
Pemerintah, lembaga sosial, lembaga pendidikan,
lembaga keagamaan, keluarga, dan/atau masyarakat.
(3) Kewajiban sebagaimana dimaksud pada ayat (2) juga
dilaksanakan oleh pemerintah daerah s esuai dengan
ketentuan peraturan perundang-undangan.
Pasal 3 . . ."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""40"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 3"", ""bagian_dari"": ""Bab I - Ketentuan Umum"", ""judul_peraturan"": ""Tentang Pembinaan, Pendampingan, Dan Pemulihan Terhadap Anak"", ""status"": ""berlaku""}","Dalam melaksanakan pembinaan, pendampingan, dan
pemulihan sebagaimana dimaksud dalam Pasal 2,
Pemerintah, pemerintah daerah, lembaga sosial, lembaga
pendidikan, lembaga keagamaan, keluarga, da n/atau
masyarakat harus memberikan pelayanan sehingga
terpenuhi kebutuhan dan kepentingan terbaik anak yang
menjadi korban atau pelaku pornografi."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""40"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 4"", ""bagian_dari"": ""Bab I - Ketentuan Umum"", ""judul_peraturan"": ""Tentang Pembinaan, Pendampingan, Dan Pemulihan Terhadap Anak"", ""status"": ""berlaku""}","Pemerintah, pemerintah daerah, lembaga sosial, lembaga
pendidikan, dan lembaga keagamaan dalam
melaksanakan pembinaan, pendampingan, dan
pemulihan sebagaimana dimaksud dalam Pasal 3 harus
berdasarkan standar pelayanan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""40"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 5"", ""bagian_dari"": ""Bab I - Ketentuan Umum"", ""judul_peraturan"": ""Tentang Pembinaan, Pendampingan, Dan Pemulihan Terhadap Anak"", ""status"": ""berlaku""}","(1) Standar pelayanan sebagaimana dimaksud dalam
Pasal 4 ditetapkan oleh Menteri setelah berkoordinasi
dengan menteri terkait.
(2) Standar pelayanan sebagaimana dimaksud pada ayat
(1) paling sedikit memuat penanganan awal,
pembinaan, pendampingan, dan pemulihan terhadap
anak yang menjadi korban atau pelaku pornografi."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""40"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 6"", ""bagian_dari"": ""Bab I - Ketentuan Umum"", ""judul_peraturan"": ""Tentang Pembinaan, Pendampingan, Dan Pemulihan Terhadap Anak"", ""status"": ""berlaku""}","Standar pelayanan sebagaimana dimaksud dalam Pasal 5
menjadi pe doman bagi Pemerintah, pemerintah daerah,
lembaga sosial, lembaga pendidikan, dan lembaga
keagamaan dalam melakukan pembinaan,
pendampingan, dan pemulihan terhadap anak yang
menjadi korban atau pelaku pornografi."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""40"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 7"", ""bagian_dari"": ""Bab I - Ketentuan Umum"", ""judul_peraturan"": ""Tentang Pembinaan, Pendampingan, Dan Pemulihan Terhadap Anak"", ""status"": ""berlaku""}","(1) Dalam hal diperlukan, Pemerintah, pemerintah
daerah, lembaga sosial, lembaga pendidikan, dan
lembaga keagamaan dapat mengembangkan standar
pelayanan sebagaimana dimaksud dalam Pasal 6
sesuai dengan kebutuhan dan tugas fungsinya
masing-masing.
(2) Pengembangan . . .
(2) Pengembangan standar pelayanan sebagaimana
dimaksud pada ayat (1) harus didasarkan pada
pemenuhan kebutuhan dan kepentingan terbaik bagi
anak yang menjadi korban atau pelaku porno grafi
serta dapat dipertanggungjawabkan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""40"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 8"", ""bagian_dari"": ""Bab I - Ketentuan Umum"", ""judul_peraturan"": ""Tentang Pembinaan, Pendampingan, Dan Pemulihan Terhadap Anak"", ""status"": ""berlaku""}","Pelayanan pembinaan, pendampingan, dan pemulihan
terhadap anak yang me njadi korban atau pelaku
pornografi dapat diberikan di fasilitas pelayanan
kesehatan, panti sosial, pondok pesantren dan yayasan
keagamaan, satuan pendidikan, dan tempat lain yang
memberikan pelayanan pembinaan, pendampingan, dan
pemulihan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""40"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 9"", ""bagian_dari"": ""Bab I - Ketentuan Umum"", ""judul_peraturan"": ""Tentang Pembinaan, Pendampingan, Dan Pemulihan Terhadap Anak"", ""status"": ""berlaku""}","Petugas pada tempat pelayanan pembinaan,
pendampingan, dan pemulihan terhadap anak yang
menjadi korban atau pelaku pornografi sebagaimana
dimaksud dalam Pasal 8 wajib:
a. memberikan layanan secara komprehensif;
b. memberikan perlindungan dan pemenuhan hak;
c. memberikan kemudahan, kenyaman an, dan
keselamatan; dan
d. menjaga kerahasiaan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""40"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 10"", ""bagian_dari"": ""Bab I - Ketentuan Umum"", ""judul_peraturan"": ""Tentang Pembinaan, Pendampingan, Dan Pemulihan Terhadap Anak"", ""status"": ""berlaku""}","(1) Dalam menerima dan melayani anak yang menjadi
korban atau pelaku pornografi , petugas sebagaimana
dimaksud dalam Pasal 9 terlebih dahulu harus
melakukan identifikasi terhadap anak yang menjadi
korban atau pelaku pornografi.
(2) Identifikasi sebagaimana dimaksud pada ayat (1)
bertujuan untuk memastikan penanganan yang tepat
untuk anak yang menjadi korban atau pelaku
pornografi.
(3) Identifikasi sebagaimana dimaksud pada ayat (2)
dilakukan sesuai dengan standar pelayanan.
Pasal 11 . . ."
