metadata,content
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""7"", ""tahun_peraturan"": ""1987"", ""tipe_bagian"": ""Pasal 1"", ""bagian_dari"": ""Bab I - Ketentuan Umum"", ""judul_peraturan"": ""Tentang Penyerahan Sebagian Urusan Pemerintahan Dalam Bidang Kesehatan"", ""status"": ""berlaku""}","Dalam Peraturan Pemerintah ini yang dimaksud dengan :
1. Daerah adalah Daerah Tingkat I dan Daerah Tingkat II sebagaimana dimaksud dalam
Undang-undang Nomor 5 tahun 1974 tentang Pokok-Pokok Pemerintahan Di Daerah;
2. Pemerintah Daerah adalah Pemerintah Daerah sebagaimana dimaksud dalam Undang-
undang Nomor 5 Tahun 1974 tentang Pokok-Pokok Pemerintahan Di Daerah;
3. Upaya kesehatan adalah setiap kegiatan yang ditujukan untuk mewujudkan keadaan sehat;
4. Pencegahan dan pemberantasan penyakit menular adalah upaya untuk menghentikan dan
memberantas penyakit yang dapat menular kepada seseorang yang lain, baik melalui
kontak langsung maupun menular melalui kontak tidak langsung;
5. Sarana kesehatan adalah tempat yang digunakan untuk penyelenggaraan upaya
kesehatan;
6. Pusat Kesehatan Masyarakat selanjutnya disebut PUSKESMAS adalah suatu sarana yang
melaksanakan pelayanan upaya kesehatan secara paripurna kepada masyarakat di wilayah
kerja tertentu;
7. PUSKESMAS Pembantu adalah suatu sarana yang melaksanakan upaya pelayanan
kesehatan kepada masyarakat yang mencakup bagian wilayah kerja Pusat Kesehatan
Masyarkat disesuaikan dengan keadaan setempat dan merupakan bagian integral dari
Pusat Kesehatan Masyarakat;
8. Rumah Sakit Umum Kelas B adalah Ru mah Sakit Umum yang melaksanakan pelayanan
kesehatan yang spesialistik luas, membantu pendidikan tenaga dokter dan dokter spesialis
serta membantu kegiatan penelitian;
9. Rumah Sakit Umum Kelas C adalah Rum ah Sakit Umum yang melaksanakan pelayan
kesehatan paling lambat dalam 4 (empat) cabang spesialisasi yaitu penyakit dalam, bedah,
kebidanan dan penyakit kandungan, serta kesehatan anak;
10. Rumah Sakit Umum Kelas D adalah Ruma h Sakit Umum yang melaksanakan pelayanan
kesehatan yang bersifat umum;
11. Tenaga Kesehatan adalah setiap orang yang memperoleh pendidikan dan/atau latihan di
bidang kesehatan dalam rangka penyelenggaraan upaya kesehatan.
Bagian Pertama
Urusan Yang Diserahkan"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""7"", ""tahun_peraturan"": ""1987"", ""tipe_bagian"": ""Pasal 2"", ""bagian_dari"": ""Bab II - Upaya Pelayanan Kesehatan"", ""judul_peraturan"": ""Tentang Penyerahan Sebagian Urusan Pemerintahan Dalam Bidang Kesehatan"", ""status"": ""berlaku""}","Urusan dan/atau sarana kesehatan yang secara nyata telah dilaksanakan dan dimiliki oleh
Daerah sebagai urusan rumah tangga sendiri, dinyatakan telah diserahkan menjadi urusan
Daerah berdasarkan Peraturan Pemeritah ini."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""7"", ""tahun_peraturan"": ""1987"", ""tipe_bagian"": ""Pasal 3"", ""bagian_dari"": ""Bab II - Upaya Pelayanan Kesehatan"", ""judul_peraturan"": ""Tentang Penyerahan Sebagian Urusan Pemerintahan Dalam Bidang Kesehatan"", ""status"": ""berlaku""}","Kepada Daerah diserahkan urusan upaya pel ayanan kesehatan dasar dan upaya pelayanan
kesehatan rujukan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""7"", ""tahun_peraturan"": ""1987"", ""tipe_bagian"": ""Pasal 4"", ""bagian_dari"": ""Bab II - Upaya Pelayanan Kesehatan"", ""judul_peraturan"": ""Tentang Penyerahan Sebagian Urusan Pemerintahan Dalam Bidang Kesehatan"", ""status"": ""berlaku""}","(1) Urusan yang diserahkan sebagaimana dimaksud dalam Pasal 3 diselenggarakan melalui
kegiatan yang meliputi :
a. Kesejahteraan Ibu dan Anak serta Keluarga Berencana;
b. Perbaikan gizi;
c. Hygiene dan sanitasi;
d. Penyehatan lingkungan pemukiman;
e. Pencegahan penyakit dan pemberantasan penyakit;
f. Penyuluhan kesehatan masyarakat;
g. Pengobatan termasuk pelayanan kesehatan karena kecelakaan;
h. Kesehatan sekolah;
i. Perawatan kesehatan masyarakat;
j. Kesehatan gigi dan mulut;
k. Laboratorium sederhana;
l. Pengamatan penyakit;
m. Pembinaan dan pengembangan peranserta masyarakat;
n. Pelayanan medik;
o. Rehabilitasi medik;
p. Perawatan;
q. Kesehatan rujukan;
r. Pengadaan obat dan alat kesehatan.
(2) Pengadaan obat dan alat kesehatan sebagaimana dimaksud dalam ayat (1) huruf r,
terutama berasal dari pembelian pada unit produksi dan unit distribusi Badan Usaha Milik
Negara (BUMN) dan Badan Usaha Milik Daerah (BUMD).
Kedua
Tugas Pembantuan"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""7"", ""tahun_peraturan"": ""1987"", ""tipe_bagian"": ""Pasal 5"", ""bagian_dari"": ""Bab III - Kepegawaian"", ""judul_peraturan"": ""Tentang Penyerahan Sebagian Urusan Pemerintahan Dalam Bidang Kesehatan"", ""status"": ""berlaku""}","(1) Pencegahan dan pemberantasan penyakit menular tertentu yang termasuk penyakit
karantina dan penyakit menular menjadi tanggung jawan Pemerintah Pusat, dan
diselenggarakan bersama-sama dengan Pemerintah Daerah.
(2) Pencegahan dan pemberantasan penyakit menular tertentu yang ditetapkan oleh Menteri
Kesehatan diselenggarakan oleh Pemerintah Daerah dengan tugas pembantuan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""7"", ""tahun_peraturan"": ""1987"", ""tipe_bagian"": ""Pasal 6"", ""bagian_dari"": ""Bab III - Kepegawaian"", ""judul_peraturan"": ""Tentang Penyerahan Sebagian Urusan Pemerintahan Dalam Bidang Kesehatan"", ""status"": ""berlaku""}","Untuk menyelenggarakan upaya kesehatan yang telah diserahkan kepada Daerah, atas
permintaan Pemerintah Daerah, Menteri Kesehatan mempekerjakan atau memperbantukan
tenaga medik Pegawai Negeri Sipil Pusat Departemen Kesehatan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""7"", ""tahun_peraturan"": ""1987"", ""tipe_bagian"": ""Pasal 7"", ""bagian_dari"": ""Bab III - Kepegawaian"", ""judul_peraturan"": ""Tentang Penyerahan Sebagian Urusan Pemerintahan Dalam Bidang Kesehatan"", ""status"": ""berlaku""}","(1) Untuk menyelenggarakan upaya kesehatan yang telah diserahkan, Pemerintah Daerah
mengangkat tenaga paramedik dan non medik menjadi Pegawai Negeri Sipil Daerah.
(2) Atas permintaan Pemerintah Daerah, Menteri Kesehatan memperbantukan atau
mempekerjakan tenaga paramedik Pegawai Negeri Sipil Pusat Departemen Kesehatan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""7"", ""tahun_peraturan"": ""1987"", ""tipe_bagian"": ""Pasal 8"", ""bagian_dari"": ""Bab IV - Penyelenggaraan Pendidikan Dan"", ""judul_peraturan"": ""Tentang Penyerahan Sebagian Urusan Pemerintahan Dalam Bidang Kesehatan"", ""status"": ""berlaku""}","(1) Penempatan Pegawai Negeri Sipil Pusat Departemen Kesehatan yang diperbantukan atau
dipekerjakan kepada Daerah dilakukan oleh Pemerintah Daerah setempat setelah
mendengar pertimbangan Kepala Kantor Wilayah Departemen Kesehatan Propinsi.
(2) Pemindahan Pegawai Negeri Sipil Pusat Departemen Kesehatan yang diperbantukan atau
dipekerjakan kepada Daerah dari Daerah Tingkat I ke Daerah Tingkat I yang lain, diatur dan
dilakukan oleh Menteri Kesehatan setelah mendengar pertimbangan Kepala Daerah yang
bersangkutan.
(3) Pemindahan Pegawai Negeri Sipil Pusat Departemen Kesehatan yang diperbantukan atau
dipekerjakan kepada Daerah dalam lingkungan Daerahnya, dilakukan oleh Kepala Daerah
yang bersangkutan setelah mendengar pertimbangan Kepala Kantor Wilayah Departemen
Kesehatan Propinsi atau Kepala Kantor Departemen Kesehatan Kabupaten/Kotamadya
setempat.
LATIHAN TENAGA KESEHATAN"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""7"", ""tahun_peraturan"": ""1987"", ""tipe_bagian"": ""Pasal 9"", ""bagian_dari"": ""Bab IV - Penyelenggaraan Pendidikan Dan"", ""judul_peraturan"": ""Tentang Penyerahan Sebagian Urusan Pemerintahan Dalam Bidang Kesehatan"", ""status"": ""berlaku""}","(1) Daerah dapat menyelenggarakan pendidikan tenaga kesehatan setingkat Sarjana Muda ke
bawah untuk mendapat ijazah menurut peraturan dan syarat-syarat yang ditentukan oleh
Menteri Kesehatan.
(2) Untuk mengadakan pendidikan sebagaimana dimaksud dalam ayat (1) harus mendapat izin
terlebih dahulu dari Menteri Kesehatan dan tidak bertentangan dengan ketentuan peraturan
perundang-undangan yang berlaku mengenai penyelenggaraan pendidikan tenaga
kesehatan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""7"", ""tahun_peraturan"": ""1987"", ""tipe_bagian"": ""Pasal 10"", ""bagian_dari"": ""Bab V - Bangunan, Alat Kesehatan"", ""judul_peraturan"": ""Tentang Penyerahan Sebagian Urusan Pemerintahan Dalam Bidang Kesehatan"", ""status"": ""berlaku""}","Daerah dapat menyelenggarakan latihan tenaga kesehatan dan dilaksanakan menurut
peraturan dan syarat-syarat yang ditentukan oleh Menteri Kesehatan dan tidak bertentangan
dengan ketentuan peraturan perundang-undangan yang berlaku mengenai penyelenggaraan
latihan tenaga kesehatan.
DAN PERLENGKAPAN"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""7"", ""tahun_peraturan"": ""1987"", ""tipe_bagian"": ""Pasal 11"", ""bagian_dari"": ""Bab V - Bangunan, Alat Kesehatan"", ""judul_peraturan"": ""Tentang Penyerahan Sebagian Urusan Pemerintahan Dalam Bidang Kesehatan"", ""status"": ""berlaku""}","(1) Daerah mendirikan dan berkewajiban memelihara sarana kesehatan sebagai tempat
penyelenggaraan urusan upaya kesehatan yang telah diserahkan.
(2) Sarana yang dimaksud dalam ayat (1) yaitu :
a. PUSKESMAS Pembantu;
b. PUSKESMAS;
c. Rumah Sakit Umum Kelas D;
d. Rumah Sakit Umum Kelas C;
e. Rumah Sakit Umum Kelas B;
f. Laboratorium;
g. Sekolah Kesehatan;
h. Sarana lainnya yang ditetapkan oleh Menteri Kesehatan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""7"", ""tahun_peraturan"": ""1987"", ""tipe_bagian"": ""Pasal 12"", ""bagian_dari"": ""Bab VI - Organisasi Dan Tata Kerja"", ""judul_peraturan"": ""Tentang Penyerahan Sebagian Urusan Pemerintahan Dalam Bidang Kesehatan"", ""status"": ""berlaku""}","(1) Bangunan, alat kesehatan dan perlengkapan yang digunakan untuk melaksanakan urusan
upaya kesehatan yang diserahkan kepada Daerah menjadi milik Pemerintah Daerah.
(2) Penyerahan bangunan, alat kesehatan dan perlengkapan sebagaimana dimaksud dalam
ayat (1) dilaksanakan sesuai dengan peraturan perundangan-undangan yang berlaku."
