metadata,content
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""4"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 1"", ""bagian_dari"": ""Bab I - Ketentuan Umum"", ""judul_peraturan"": ""Tentang Kesf"", ""status"": ""berlaku""}","Dalam Undang-Undang ini yang dimaksud dengan:
1. Kesejahteraan lbu dan Anak adalah suatu kondisi
terpenuhinya hak dan kebutuhan dasar ibu dan anak yang
meliputi fisik, psikis, sosial, ekonomi, spiritual, dan
keagamaan, sehingga dapat mengembangkan diri dan
berpartisipasi secara optimal sesuai dengan fungsi sosial
dalam perkembangan kehidupan masyarakat.
2. Anak pada Fase Seribu Hari Pertama Kehidupan yang
selanjutnya disebut Anak adalah seseorang yang
kehidupannya dimulai sejak terbentuknya janin dalam
kandungan sampai dengan anak berusia 2 (dua) tahun.
3. Ibu adalah perempuan yang mengandung, melahirkan,
dan/atau men)rusui Anak atau mengangkat Anak, yang
merawat, mendidik, danf atau mengasuh Anak.
4. Penyelenggaraan Kesejahteraan Ibu dan Anak adalah
upaya terarah, terpadu, dan berkelanjutan dengan
memperhatikan pendekatan siklus hidup yang dilakukan
pemerintah pusat, pemerintah daerah, dan masyarakat,
guna memenuhi hak dan kebutuhan dasar lbu dan Anak.
5. Keluarga adalah unit terkecil dalam masyarakat yang
terdiri atas suami istri, atau suami istri dan anaknya, atau
ayah dan anaknya, atau ibu dan anaknya, atau keluarga
sedarah dalam garis lurus ke atas atau ke bawah sampai
dengan derajat ketiga.
6. Pemerintah. . .
SK No 230262 A
6. Pemerintah Pusat adalah Presiden Republik lndonesia
yang memegang kekuasaan pemerintahan negara Republik
Indonesia yang dibantu oleh Wakil Presiden dan menteri
sebagaimana dimaksud dalam Undang-Undang Dasar
Negara Republik Indonesia Tahun 1945.
7. Pemerintah Daerah adalah kepala daerah sebagai unsur
penyelenggara pemerintahan daerah yang memimpin
pelaksanaan urusan pemerintahan yang menjadi
kewenangan daerah otonom.
8. Menteri adalah menteri yang menyelenggarakan urusan
pemerintahan di bidang pemberdayaan perempuan dan
tugas pemerintahan di bidang perlindungan anak."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""4"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 2"", ""bagian_dari"": ""Bab I - Ketentuan Umum"", ""judul_peraturan"": ""Tentang Kesf"", ""status"": ""berlaku""}","Penyelenggaraan Kesejahteraan Ibu dan Anak dilaksanakan
berdasarkan asas:
a. keimanan dan ketakwaan kepada T\rhan Yang Maha Esa;
b. keadilan;
c. kesetaraan gender;
d. pelindungan;
e. kemanfaatan;
f. pemberdayaan;
g. keterpaduan;
h. keterbukaan;
i. akuntabilitas;
j. keberlanjutan;
k. kepentingan terbaik bagi Ibu dan Anak; dan
1. nondiskriminasi."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""4"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 3"", ""bagian_dari"": ""Bab II - Hak Dan Kewajiban"", ""judul_peraturan"": ""Tentang Kesf"", ""status"": ""berlaku""}","Penyelenggaraan Kesejahteraan Ibu dan Anak bertujuan untuk:
a. memenuhi kebutuhan dasar;
b. mewujudkan sumber daya manusia dan generasi penerus
bangsa yang unggul;
c. mewujudkan kualitas hidup yang lebih baik untuk
mencapai kesejahteraan lahir dan batin;
d. melindungi dari tindak kekerasan, diskriminasi,
penelantaran, eksploitasi, perlakuan merendahkan derajat
dan martabat manusia, pelanggaran hak asasi manusia,
serta perlakuan melanggar hukum lainnya; dan
e. mewujudkan rasa aman dan nyaman.
SK No 230263 A
BABII ...
Bagian Kesatu
Hak Ibu"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""4"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 4"", ""bagian_dari"": ""Bab II - Hak Dan Kewajiban"", ""judul_peraturan"": ""Tentang Kesf"", ""status"": ""berlaku""}","(1) Setiap Ibu berhak mendapatkan:
a. pelayanan kesehatan yang sesuai dengan standar,
aman, bermutu, dan terjangkau pada masa sebelum
hamil, masa kehamilan, persalinan, dan
pascapersalinan yang disertai pemenuhan jaminan
kesehatan sesuai dengan ketentuan peraturan
perundang-undangan di bidang kesehatan;
b. jaminan gizi pada masa kehamilan, persalinan,
pascapersalinan sampai dengan Anak berusia
6 (enam) bulan;
c. pelayanan keluarga berencana;
d. pemenuhan kesejahteraan sosial;
e. pendampingan dari suami, Keluarga, pendamping
profesional, dan/atau pendamping lainnya pada
masa kehamilan, keguguran, persalinan, dan
pascapersalinan;
f. rasa aman dan nyaman serta pelindungan dari segala
bentuk kekerasan, diskriminasi, penelantaran,
eksploitasi, perlakuan merendahkan derajat dan
martabat manusia, pelanggaran hak asasi manusia,
serta perlakuan melanggar hukum lainnya;
g. pelayanan konsultasi, layanan psikologi, danf atau
bimbingan keagamaan;
h. edukasi, pengembangan wawasan, pengetahuan, dan
keterampilan tentang perawatan, pengasuhan,
pemberian makan, dan tumbuh kembang Anak;
i. perlakuan dan fasilitas khusus pada sarana dan
prasarana umum; dan
j. kesempatan menjadi pendonor air susu ibu bagi Anak
yang tidak memungkinkan mendapatkan air susu ibu
dari lbu kandungnya karena kondisi tertentu sesuai
dengan ketentuan peraturan perulndang-undangan di
bidang kesehatan.
SK No 230264 A
(2) Selain
REPUBLTK INDONESIA
(2) Selain hak sebagaimana dimaksud pada ayat (1) , setiap
Ibu berhak memberikan air susu ibu eksklusif sejak Anak
dilahirkan sampai dengan Anak berusia 6 (enam) bulan
dan pemberian air susu ibu dilanjutkan hingga Anak
berusia 2 (dua) tahun disertai pemberian makanan
pendamping.
(3) Selain hak sebagaimana dimaksud pada ayat (1) dan
ayat (21, setiap Ibu yang bekerja berhak mendapatkan:
a. cuti melahirkan dengan ketentuan:
1. paling singkat 3 (tiga) bulan pertama; dan
2. paling lama 3 (tiga) bulan berikutnya jika
terdapat kondisi khusus yang dibuktikan
dengan surat keterangan dokter.
b. waktu istirahat 1,5 (satu setengah) bulan atau sesuai
dengan surat keterangan dokter, dokter kebidanan
dan kandungan, atau bidan jika mengalami
keguguran;
c. kesempatan dan fasilitas yang layak untuk pelayanan
kesehatan dan gizi serta melakukan laktasi selama
waktu kerja;
d. waktu yang cukup dalam hal diperlukan untuk
kepentingan terbaik bagi Anak; dan/atau
e. akses penitipan anak yang terjangkau secara jarak
dan biaya.
(4) Cuti melahirkan sebagaimana dimaksud pada ayat (3)
huruf a wajib diberikan oleh pemberi kerja.
(5) Kondisi khusus sebagaimana dimaksud pada ayat (3)
hur-uf a angka 2 meliputi:
a. Ibu yang mengalami masalah kesehatan, gangguan
kesehatan, dan/atau komplikasi pascapersalinan
atau keguguran; dan/ atau
b. Anak yang dilahirkan mengalami masalah kesehatan,
gangguan kesehatan, danf atau komplikasi."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""4"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 5"", ""bagian_dari"": ""Bab II - Hak Dan Kewajiban"", ""judul_peraturan"": ""Tentang Kesf"", ""status"": ""berlaku""}","(1) Setiap Ibu yang melaksanakan hak sebagaimana
dimaksud dalam Pasal 4 ayat (3) huruf a dan huruf b tidak
dapat diberhentikan dari pekerjaannya dan tetap
memperoleh haknya sesuai dengan ketentuan peraturan
perundang-undangan di bidang ketenagakerjaan.
(2) Setiap Ibu yang melaksanakan hak sebagaimana
dimaksud dalam Pasal 4 ayat (3) huruf a berhak
mendapatkan upah:
SK No 230265 A
a. secara .
a. secara penuh untuk 3 (tiga) bulan pertama;
b. secara penuh untuk bulan keempat; dan
c. 75% (tujuh puluh lima persen) dari upah untuk bulan
kelima dan bulan keenam.
(3) Dalam hal Ibu sebagaimana dimaksud pada ayat (1) dan
ayat (2) diberhentikan dari pekerjaannya dan/atau tidak
memperoleh haknya, Pemerintah Pusat dan/atau
Pemerintah Daerah memberikan bantuan hukum sesuai
dengan ketentuan peraturan perundang-undangErn."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""4"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 6"", ""bagian_dari"": ""Bab II - Hak Dan Kewajiban"", ""judul_peraturan"": ""Tentang Kesf"", ""status"": ""berlaku""}","(1) Untuk menjamin pemenuhan hak Ibu sebagaimana
dimaksud dalam Pasal 4 ayat (1) huruf e, suami dan/atau
Keluarga wajib mendampingi.
(2) Suami sebagaimana dimaksud pada ayat (1) berhak
mendapatkan hak cuti pendampingan istri pada:
a. masa persalinan, selama 2 (dua) hari dan dapat
diberikan paling lama 3 (tiga) hari berikutnya atau
sesuai dengan kesepakatan; atau
b. saat mengalami keguguran, selama 2 (dua) hari.
(3) Selain cuti sebagaimana dimaksud pada ayat (2) , suami
diberikan waktu yang cukup untuk mendampingi istri
dan/atau Anak dengan alasan:
a. istri yang mengalami masalah kesehatan, gangguan
kesehatan, dan/atau komplikasi pascapersalinan
atau keguguran;
b. Anak yang dilahirkan mengalami masalah kesehatan,
gangguan kesehatan, danf atau komplikasi;
c. istri yang melahirkan meninggal dunia; dan/atau
d. Anak yang dilahirkan meninggal dunia.
(4) Selama melaksanakan hak cuti pendampingan istri
sebagaimana dimaksud pada ayat (2) , suami
berkewajiban:
a. menjaga kesehatan istri dan Anak;
b. memberikan gizi yang cukup dan seimbang bagi istri
dan Anak;
c. mendukung istri dalam memberikan air susu ibu
eksklusif sejak Anak dilahirkan sampai dengan Anak
berusia 6 (enam) bulan; dan
d. mendampingi istri dan Anak dalam mendapatkan
pelayanan kesehatan dan gizi sesuai dengan standar.
Pasal 7...
SK No 230266 A"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""4"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 7"", ""bagian_dari"": ""Bab II - Hak Dan Kewajiban"", ""judul_peraturan"": ""Tentang Kesf"", ""status"": ""berlaku""}","Selain mendapatkan hak sebagaimana dimaksud dalam
Pasal 4 dan Pasal 5, Ibu penyandang disabilitas memperoleh
hak sesuai dengan ketentuan peraturan perundang-undangan
mengenai penyandang disabilitas."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""4"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 8"", ""bagian_dari"": ""Bab II - Hak Dan Kewajiban"", ""judul_peraturan"": ""Tentang Kesf"", ""status"": ""berlaku""}","Selain mendapatkan hak sebagaimana dimaksud dalam
Pasal 4 dan Pasal 5, Ibu dengan kerentanan khusus
memperoleh hak terkait dengan kerentanannya sesuai dengan
ketentuan peraturan perundang-undangan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""4"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 9"", ""bagian_dari"": ""Bab II - Hak Dan Kewajiban"", ""judul_peraturan"": ""Tentang Kesf"", ""status"": ""berlaku""}","Hak sebagaimana dimaksud dalam Pasal 4 ayat (3) dan Pasal 5
merupakan bagian yang tidak terpisahkan dari hak pekerja
yang berlaku dalam ketentuan peraturan perundang-undangan
di bidang ketenagakedaan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""4"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 10"", ""bagian_dari"": ""Bab II - Hak Dan Kewajiban"", ""judul_peraturan"": ""Tentang Kesf"", ""status"": ""berlaku""}","Ketentuan sebagaimana dimaksud dalam Pasal 4 ayat (3) ,
Pasal 5, dan Pasal 6 bagi aparatur sipil negara, anggota Tentara
Nasional Indonesia, dan anggota Kepolisian Negara Republik
lndonesia diatur dalam peraturan perundang-undangan di
bidang aparatur sipil negara, Tentara Nasional Indonesia, dan
Kepolisian Negara Republik Indonesia.
Bagian Kedua
Hak Anak"
