metadata,content
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""26"", ""tahun_peraturan"": ""1977"", ""tipe_bagian"": ""Pasal 1"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Pengujian Kesehatan Pegawai Negeri Sipil Dan Tenaga-Tenaga"", ""status"": ""berlaku""}","Dalam Peraturan Pemerintah ini yang dimaksud dengan
a. Pegawai Negeri Sipil adalah Pegawai Negeri Sipil sebagaimana
ditetapkan dalam Undang -Undang Nomor 8 Tahun 1974 tentang
Pokok-pokok Kepegawaian;
b. Pejabat yang berwenang adalah pejabat yang mempunyai
kewenangan mengangkat dan atau memberhentikan.Pegawai Negeri
Sipil berdasarkan peraturan perundang-undangan yang berlaku;
c. Ujian kesehatan ialah pengertian yang mencakup pemeriksaan dan
penilaian kesehatan, baik jasmani maupun rohani;
d. Menteri ialah Menteri Kesehatan;
e. Dokter Penguji Tersendiri ialah seorang dokter yang diteta pkan oleh
Menteri yang bekerja secara sendiri dalam menguji kesehatan
Pegawai Negeri Sipil dan tenaga -tenaga lainnya yang bekerja pada
Negara Republik Indonesia;
f. Team Penguji Kesehatan adalah suatu Team yang dibentuk oleh
Menteri yang terdiri dari sejum lah dokter yang bekerja secara
bersama (bergabung) dalam menguji kesehatan Pegawai Negeri Sipil
dan tenaga -tenaga lainnya yang bekerja pada Negara Republik
Indonesia;
g. Team Khusus Penguji Kesehatan adalah suatu Team yang dibentuk
oleh Menteri yang bekerj a secara bersama (bergabung) untuk
melaksanakan tugas tertentu di bidang pengujian atau pemeriksaan
kesehatan Pegawai Negeri Sipil dan tenaga -tenaga lainnya yang
bekerja pada Negara Republik Indonesia."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""26"", ""tahun_peraturan"": ""1977"", ""tipe_bagian"": ""Pasal 2"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Pengujian Kesehatan Pegawai Negeri Sipil Dan Tenaga-Tenaga"", ""status"": ""berlaku""}","Yang dikenakan ujian kesehatan adalah :
a. calon Pegawai Negeri Sipil yang akan diangkat menjadi Pegawai
Negeri Sipil;
b. pelajar atau mahasiswa yang akan menuntut pelajaran dalam rangka
ikatan dinas dengan Pemerintah;
c. Pegawai Negeri Sipil yang:
1. menurut pendapat pejabat yang berwenang tidak d apat
melanjutkan pekerjaannya karena kesehatannya;
2. oleh pejabat yang berwenang dianggap memperlihatkan tanda -
tanda sesuatu penyakit atau kelainan yang berbahaya bagi dirinya
sendiri dan atau lingkungan kerjanya;
3. setelah berakhirnya cuti sakit, menurut peraturan yang berlaku
belum mampu bekerja kembali;
4. akan melaksanakan tugas tertentu di luar Negeri;
5. akan mengikuti pendidikan/latihan tertentu;
6. akan diangkat dalam jabatan tertentu.
d. Pegawai Negeri Sip il dan tenaga -tenaga lainnya yang bekerja pada
Negara Republik Indonesia yang ditetapkan oleh Menteri atas usul
Kepala Badan Administrasi Kepegawaian Negara."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""26"", ""tahun_peraturan"": ""1977"", ""tipe_bagian"": ""Pasal 3"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Pengujian Kesehatan Pegawai Negeri Sipil Dan Tenaga-Tenaga"", ""status"": ""berlaku""}","(1) Yang berwenang menguji kesehatan Pegawai Negeri Sipil dan
tenaga-tenaga lainnya yang bekerja pada Negara
adalah
a. Dokter Penguji Tersendiri ;
b. Team Penguji Kesehatan ; dan
c. Team Khusus Penguji Kesehatan lainnya yang ditetapkan oleh
Menteri.
(2) Dokter Penguji Tersendiri ditetapkan oleh Menteri di tempat -tempat
yang dipandang perlu.
(3) Team Penguji Kesehatan dibentuk di setiap ibukota Propinsi dan
ibukota Kabupaten/Kotamadya atau di tempat lain yang dipandang
perlu oleh Menteri.
(4) Team Khusus Penguji Kesehatan lainnya dibentuk berdasarkan
keperluan tertentu."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""26"", ""tahun_peraturan"": ""1977"", ""tipe_bagian"": ""Pasal 4"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Pengujian Kesehatan Pegawai Negeri Sipil Dan Tenaga-Tenaga"", ""status"": ""berlaku""}","(1) Tugas pokok Dokter Penguji Tersendiri menguji kesehatan mereka
yang dimaksud dalam Pasal 2 huruf a dan huruf b, kecuali calon
Pegawai Negeri Sipil yang akan diangk at menjadi Pegawai Negeri
Sipil dalam golongan ruang tertentu yang ditetapkan oleh Menteri
dan Kepala Badan Administrasi Kepegawaian Negara.
(2) Tugas pokok Team Penguji Kesehatan menguji kesehatan Pegawai
Negeri Sipil yang dimaksud dalam Pasal 2 huruf c d an d serta calon
Pegawai Negeri Sipil yang akan diangkat menjadi Pegawai Negeri
Sipil dalam golongan ruang tertentu yang ditetapkan oleh Menteri
dan Kepala Badan Administrasi Kepegawaian Negara.
(3) Tugas pokok Team Khusus Penguji Kesehatan lainnya antara lain
adalah:
a. menguji kesehatan Pegawai Negara Sipil dan tenaga -tenaga
lainnya yang bekerja pada Negara Republik Indonesia untuk
keperluan tertentu yang ditetapkan oleh Menteri ;
b. memeriksa dan menilai keberatan yang diajukan oleh Pegawai
Negeri Sipi l atau pejabat yang berwenang atas hasil pengujian
kesehatan yang dilakukan oleh Dokter Penguji Tersendiri atau
Team Penguji Kesehatan ;
c. melaksanakan tugas-tugas lainnya yang ditetapkan oleh Menteri."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""26"", ""tahun_peraturan"": ""1977"", ""tipe_bagian"": ""Pasal 5"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Pengujian Kesehatan Pegawai Negeri Sipil Dan Tenaga-Tenaga"", ""status"": ""berlaku""}","Pasal 5
(1) Permintaan pengujian kesehatan calon Pegawai Negeri Sipil,
Pegawai Negeri Sipil, dan atau tenaga -tenaga lainnya yang bekerja
pada Negara Republik Indonesia diajukan oleh pejabat yang
berwenang kepada Dokter Penguji Tersendiri, Team Penguji
Kesehatan, atau Team Khusus Penguji Kesehatan lainnya yang
terdekat.
(2) Dokter Penguji Tersendiri, Team Penguji Kesehatan, atau Team
Khusus Penguji Kesehatan lainnya yang dimaksud dalam ayat (1)
menetapkan waktu pengujian dan memanggil yang bersangkutan
untuk diuji kesehatannya.
(3) Hasil pengujian kesehatan harus diberitahukan secara tertulis kepada
yang bersangkutan serta pejabat yang berwenang.
(4) Hasil pengujian kesehatan berlaku untuk 1 (satu) tahun."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""26"", ""tahun_peraturan"": ""1977"", ""tipe_bagian"": ""Pasal 6"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Pengujian Kesehatan Pegawai Negeri Sipil Dan Tenaga-Tenaga"", ""status"": ""berlaku""}","(1) Atas hasil pengujian kesehatan dimaksud dalam Pa sal 5 ayat (3)
kepada yang bersangkutan dan atau kepada pejabat yang berwenang
diberikan hak untuk mengajukan keberatan kepada Menteri.
(2) Tatacara pengajuan keberatan diatur oleh Menteri."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""26"", ""tahun_peraturan"": ""1977"", ""tipe_bagian"": ""Pasal 7"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Pengujian Kesehatan Pegawai Negeri Sipil Dan Tenaga-Tenaga"", ""status"": ""berlaku""}","(1) Biaya pengujian kesehatan yang dimaksud dalam Peratu ran
Pemerintah ini dibebankan kepada anggaran Departemen Kesehatan.
(2) Apabila pengujian kesehatan itu harus dilakukan pada suatu tempat
tertentu, maka kepada yang bersangkutan diberikan biaya perjalanan
dan penginapan atas tanggungan Ne gara menurut peraturan
perjalanan dinas yang berlaku."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""26"", ""tahun_peraturan"": ""1977"", ""tipe_bagian"": ""Pasal 8"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Pengujian Kesehatan Pegawai Negeri Sipil Dan Tenaga-Tenaga"", ""status"": ""berlaku""}","Hal-hal yang belum cukup diatur dalam Peraturan Pemerintah ini diatur
lebih lanjut dengan Keputusan Presiden."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""26"", ""tahun_peraturan"": ""1977"", ""tipe_bagian"": ""Pasal 9"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Pengujian Kesehatan Pegawai Negeri Sipil Dan Tenaga-Tenaga"", ""status"": ""berlaku""}","Ketentuan-ketentuan pelaksanaan Peraturan Pemer intah ini diatur lebih
lanjut oleh Menteri dan Kepala Badan Administrasi Kepegawaian
Negara."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""26"", ""tahun_peraturan"": ""1977"", ""tipe_bagian"": ""Pasal 10"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Pengujian Kesehatan Pegawai Negeri Sipil Dan Tenaga-Tenaga"", ""status"": ""berlaku""}","Sejak berlakunya Peraturan Pemerintah ini segala ketentuan terdahulu
tentang pengujian kesehatan Pegawai Negeri Sipil yang bertentangan
dengan Peraturan Pemerintah ini dinyatakan tidak berlaku lagi."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""26"", ""tahun_peraturan"": ""1977"", ""tipe_bagian"": ""Pasal 11"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Pengujian Kesehatan Pegawai Negeri Sipil Dan Tenaga-Tenaga"", ""status"": ""berlaku""}","Peraturan Pemerintah ini mulai berlaku pada tanggal diundangkan.
Agar supaya setiap orang mengetahuinya, memerintahkan
pengundangan Peraturan Pemerintah ini dengan penempatannya dal am
Lembaran Negara Republik Indonesia."
