metadata,content
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 1"", ""bagian_dari"": ""Bab I - Ketentuanumum"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""2""}","Dalam Undang-Undang ini yang dimaksud dengan:
1. Kesehatan adalah keadaan sehat seseorang, baik secara
frsik, jiwa, maupun sosial dan bukan sekadar terbebas
dari penyakit untuk memungkinkannya hidup produktif.
d
e
f.
Mengingat
2. Upaya. . .
SK No 187002A
EIfTXTIFT.TIT€E
2 Upaya Kesehatan adalah segala bentuk kegiatan
dan/atau serangkaian kegiatan yang dilakukan secara
terpadu dan berkesinambungan untuk memelihara dan
meningkatkan derajat Kesehatan masyarakat dalam
bentuk promotif, preventif, kuratif, rehabilitatif, dan/ atau
paliatif oleh Pemerintah Pusat, Pemerintah Daerah,
dan/atau masyarakat.
Pelayanan Kesehatan adalah segala bentuk kegiatan
dan/ atau serangkaian kegiatan pelayanan yang diberikan
secara langsung kepada perseorang€rn atau masyarakat
untuk memelihara dan meningkatkan dera-jat Kesehatan
masyarakat dalam bentuk promotif, preventif, kuratif,
rehabilitatif, dan/atau paliatif.
Sumber Daya Kesehatan adalah segala sesuatu yang
diperlukan untuk menyelenggarakan Upaya Kesehatan
yang dilakukan oleh Pemerintah Pusat, Pemerintah
Daerah, dan / atau masyarakat.
Sumber Daya Manusia Kesehatan adalah seseorang yang
bekerja secara aktif di bidang Kesehatan, baik yang
memiliki pendidikan formal Kesehatan maupun tidak,
yang untuk jenis tertentu memerlukan kewenangan
dalam melakukan Upaya Kesehatan.
Tenaga Medis adalah setiap orang yang mengabdikan diri
dalam bidang Kesehatan serta memiliki sikap profesional,
pengetahuan, dan keterampilan melalui pendidikan
profesi kedokteran atau kedokteran gtgr yang
memerlukan kewenangan untuk melakukan Upaya
Kesehatan.
Tenaga Kesehatan adalah setiap orang yang mengabdikan
diri dalam bidang Kesehatan serta memiliki sikap
profesional, pengetahuan, dan keterampilan melalui
pendidikan tinggi yang untuk jenis tertentu memerlukan
kewenangan untuk melakukan Upaya Kesehatan.
Fasilitas Pelayanan Kesehatan adalah tempat dan/ atau
alat yang digunakan untuk menyelenggarakan Pelayanan
Kesehatan kepada perseorangan ataupun masyarakat
dengan pendekatan promotif, preventif, kuratif,
rehabilitatif, dan/ atau paliatif yang dilakukan oleh
Pemerintah Pusat, Pemerintah Daerah, dan/atau
masyarakat.
9. Pusat . . .
SK No 187003A
!
iN
9. Pusat Kesehatan Masyarakat yang selanjutnya disebut
Puskesmas adalah Fasilitas Pelayanan Kesehatan tingkat
pertama yang menyelenggarakan dan mengoordinasikan
Pelayanan Kesehatan promotif, preventif, kuratif,
rehabilitatif, darr lata.u paliatif dengan mengutamakan
promotif dan preventif di wilayah kerjanya.
10. Rumah Sakit adalah Fasilitas Pelayanan Kesehatan yang
menyelenggarakan Pelayanan Kesehatan perseorangan
secara paripurna melalui Pelayanan Kesehatan promotif,
preventif, kuratif, rehabilitatif, dan/ atau paliatif dengan
menyediakan pelayanan rawat inap, rawat jalan, dan
Gawat Darurat.
11. Perbekalan Kesehatan adalah semua bahan dan
peralatan yang diperlukan untuk
Upaya Kesehatan.
12. Sediaan Farmasi adalah Obat, Bahan Obat, Obat Bahan
AIam, termasuk bahan Obat Bahan Alam, kosmetik,
suplemen kesehatan, dan obat kuasi.
13. AIat Kesehatan adalah instrumen, aparatus, mesin,
peralatan, implan, reagen dan ka-librator in vitro,
perangkat lunak, serta material atau sejenisnya yang
digunakan pada manusia untuk tqjuan medis dan tidak
mencapai kerja utama melalui proses farmakologi,
imunologi, atau metabolisme.
14. Perbekalan Kesehatan Rumah Tangga yang selanjutnya
disingkat PKRT adalah alat, bahan, dan/atau campuran
bahan untuk pemeliharaan dan perawatan yang
berdampak pada Kesehatan manusia yang ditujukan
pada penggunaan di rumah tangga dan fasilitas umum.
15. Obat ada-lah bahan, paduan bahan, termasuk produk
biologi, yang digunakan untuk mempengaruhi atau
menyelidiki sistem fisiologi atau keadaan patologi dalam
rangka penetapan diagnosis, pencegahan, penyembuhan,
pemulihan, peningkatan Kesehatan, dan kontrasepsi
untuk manusia.
16. Bahan Obat adalah bahan yang berkhasiat atau tidak
berkhasiat yang digunakan dalam pengolahan Obat
dengan standar dan mutu sebagai bahan farmasi.
17. Obat. . .
SK No 187004A
TIIIIIInIIFItr
17. Obat Bahan Alam adalah bahan, ramuan bahan, atau
produk yang berasal dari sumber daya alam berupa
tumbuhan, hewan, jasad renik, mineral, atau bahan lain
dari sumber daya alam, atau campuran dari bahan
tersebut yang telah digunakan secara turun temurun,
atau sudah dibuktikan berkhasiat, aman, dan bermutu,
digunakan untuk pemeliharaan Kesehatan, peningkatan
Kesehatan, pencegahan penyakit, pengobatan, dan/atau
pemulihan Kesehatan berdasarkan pembuktian secara
empiris dan/ atau ilmiah.
18. Teknologi Kesehatan adalah segala bentuk alat, produk,
dan/ atau metode yang ditqjukan untuk membantu
menegakkan diagnosis, pencegahan, dan penanganan
permasalahan Kesehatan manusia.
19. Sistem Informasi Kesehatan adalah sistem yang
mengintegrasikan berbagai tahapan pemrosesan,
pelaporan, dan penggunaan informasi yang diperlukan
untuk meningkatkan efektivitas dan efisiensi
penyelenggaraan Kesehatan serta mengarahkan tindakan
atau keputusan yang bergu.na dalam mendukung
pembangunan Kesehatan.
20. Sistem Informasi Kesehatan Nasional adalah Sistem
Informasi Kesehatan yang dikelola oleh kementerian yang
urusan pemerintahan di bidang
kesehatan yang mengintegrasikan dan menstandardisasi
seluruh Sistem Informasi Kesehatan dalam mendukung
pembangunan Kesehatan.
21. Telekesehatan adalah pemberian dan fasilitasi layanan
Kesehatan, termasuk Kesehatan masyarakat, layanan
informasi Kesehatan, dan layanan mandiri, melalui
telekomunikasi dan teknologi komunikasi digital.
22. Telemedisin adalah pemberian dan fasilitasi layanan
klinis melalui telekomunikasi dan teknologi komunikasi
digital.
23. Pasien adalah setiap orang yang memperoleh Pelayanan
Kesehatan dari Tenaga Medis dan/ atau Tenaga
Kesehatan.
24. Gawat Darurat adalah keadaan klinis Pasien yang
membutuhkan tindakan medis dan/ atau psikologis
segera guna penyelamatan nyawa dan pencegahan
kedisabilitasan.
SK No 187005 A
25. Konsil
i
25. Konsil adalah lembaga yang melalsanakan tugas secara
independen dalam rangka meningkatkan mutu praktik
dan kompetensi teknis keprofesian Tenaga Medis dan
Tenaga Kesehatan serta memberikan pelindungan dan
kepastian hukum kepada masyarakat.
26. Kolegium adalah kumpulan ahli dari setiap disiplin ilmu
Kesehatan yang mengampu cabang disiplin ilmu tersebut
yang menjalankan tugas dan fungsi secara independen
dan merupakan alat kelengkapan Konsil.
27. Registrasi adalah pencatatan resmi Tenaga Medis dan
Tenaga Kesehatan yang telah memiliki sertifikat
kompetensi dan/ atau sertifikat profesi.
28. Surat Tanda Registrasi yang selanjutnya disingkat STR
adalah bukti tertulis yang diberikan kepada Tenaga
Medis dan Tenaga Kesehatan yang telah diregistrasi.
29. Surat Izin Praktik yang selanjutnya disingkat SIP adalah
bukti tertulis yang diberikan kepada Tenaga Medis dan
Tenaga Kesehatan sebagai pemberian kewenangan untuk
menjalankan praktik.
30. Wabah Penyalit Menular yang selanjutnya disebut
Wabah adalah meningkatnya Kejadian Luar Biasa
penyakit menular yang ditandai dengan jumlah kasus
dan/ atau kematian meningkat dan menyebar secara
cepat dalam skala luas.
31. Kewaspadaan Wabah adalah serangkaian kegiatan
sebagai sikap tanggap menghadapi kemungkinan
terjadinya Wabah.
32. Kejadian Luar Biasa yang selanjutnya disingkat KLB
adalah meningkatnya kejadian, kesakitan, kematian,
dan/atau kedisabilitasan akibat penyakit dan masalah
Kesehatan yang bermalna secara epidemiologis di suatu
daerah pada kurun waktu tertentu.
33. Pintu Masuk Negara yang selanjutnya disebut Pintu
Masuk adalah tempat masuk dan keluarnya alat angkut,
orang, dan/ atau barang dari dan ke luar negeri, baik
berbentuk pelabuhan, bandar udara, maupun pos lintas
batas negara.
SK No 187006A
34. Petugas
K IND
34. Petugas Karantina Kesehatan adalah Tenaga Medis atau
Tenaga Kesehatan yang memiliki kompetensi dan
kewenangan dalam urusan karantina Kesehatan untuk
melakukan pengawasan dan tindakan penanggulangan
penyakit dan/ atau faktor risiko penyebab penyakit atas
alat angkut, orang, barang, dan/ atau lingkungan.
35. Daerah Terjangkit adalah daerah yang secara
epidemiologis terdapat penyebaran penyakit dan/atau
faktor risiko penyakit yang berpotensi menimbulkan
Wabah.
36. Dokumen Karantina Kesehatan adalah surat keterangan
Kesehatan yang dimiliki setiap alat angkut, orang, dan
barang yang memenuhi persyaratan, baik nasional
maupun internasional.
37. Setiap Orang adalah orang perseorangan, termasuk
korporasi.
38. Pemerintah Pusat adalah Presiden Republik Indonesia
yang memegang kekuasaan pemerintahan Negara
Republik Indonesia sebagaimana dimaksud dalam
Undang-Undang Dasar Negara Republik Indonesia
Tahun 1945.
39. Menteri adalah menteri yang menyelenggarakan urusan
pemerintahan di bidang kesehatan.
40. Pemerintah Daerah adalah kepala daerah s6lagai unsur
penyelenggara pemerintahan daerah yang memimpin
pelaksanaan urusan pemerintahan yang menjadi
kewenangan daerah otonom.
41. Pemerintah Desa adalah kepala desa atau yang disebut
dengan nama lain dibantu perangkat desa sebagai unsur
penyelenggara pemerintahan desa."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 2"", ""bagian_dari"": ""Bab I - Ketentuanumum"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""7""}","Undang-Undang ini diselenggarakan berdasarkan asas:
a. perikemanusiaan;
b. keseimbangan;
c. manfaat;
d. ilmiah;
e. pemerataan;
SK No 187007A
f. etika
f. etika dan profesionalitas;
g. pelindungan dan keselamatan;
h. penghormatan terhadap hak dan kewajiban;
i. keadilan;
j. nondiskriminatif;
k. pertimbangan moral dan nilai-nilai agama;
l. partisipatif;
m. kepentingan umum;
n. keterpaduan;
o. kesadaran hukum;
p. kedaulatan negara;
q. kelestarian lingkungan hidup;
r. kearifan budaya; dan
s. ketertiban dan kepastian hukum."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 3"", ""bagian_dari"": ""Bab II - Hak Dan Kewajiban"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""8""}","Penyelenggaraan Kesehatan bertujuan:
a. meningkatkan perilaku hidup sehat;
b. meningkatkan akses dan mutu Pelayanan Kesehatan dan
Sumber Daya Kesehatan;
c. meningkatkan pengelolaan sumber daya manusia yang
efektif dan efisien;
d. memenuhi kebutuhan masyarakat akan Pelayanan
Kesehatan;
e. meningkatkan ketahanan Kesehatan dalam menghadapi
KLB atau Wabah;
f. menjamin ketersediaan pendanaan Kesehatan yang
berkesinambungan dan berkeadilan serta dikelola secara
transparan, efektif, dan efisien;
g. mewujudkan pengembangan dan pemanfaatan Teknologi
Kesehatan yang berkelanjutan; dan
h. memberikan pelindungan dan kepastian hukum bagi
Pasien, Sumber Daya Manusia Kesehatan, dan
masyarakat.
BABII ...
SK No 187008A
]II1EIItrEIE
Bagian Kesatu
Hak"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 4"", ""bagian_dari"": ""Bab II - Hak Dan Kewajiban"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""9""}","(1) Setiap Orang berhak:
a. hidup sehat secara fisik, jiwa, dan sosial;
b. mendapatkan informasi dan edukasi tentang
Kesehatan yang seimbang dan bertanggung jawab;
c. mendapatkan Pelayanan Kesehatan yang aman,
bermutu, dan terjangkau agar dapat mewujudkan
der4jat Kesehatan yang setinggi-tingginya;
d. mendapatkan perawatan Kesehatan sesuai dengan
standar Pelayanan Kesehatan;
e. mendapatkan alses atas Sumber Daya Kesehatan;
f. menentukan sendiri Pelayanan Kesehatan yang
diperlukan bagl dirinya secara mandiri dan
bertanggung jawab;
g. mendapatkan lingkungan yang sehat bagi pencapaian
dera,iat Kesehatan;
h. menerima atau menolak sebagian atau seluruh
tindakan pertolongan yang akan diberikan kepadanya
setelah menerima dan memahami informasi
mengenai tindakan tersebut secara lengkap;
i. memperoleh kerahasiaan data dan informasi
Kesehatan pribadinya;
j. memperoleh informasi tentang data Kesehatan
dirinya, termasuk tindakan dan pengobatan yang
telah ataupun yang akan diterimanya dari Tenaga
Medis dan/atau Tenaga Kesehatan; dan
k. mendapatkan pelindungan dari risiko Kesehatan.
(2) Hak secara mandiri sebagaimana dimaksud pada ayat (1)
huruf f dikecualikan untuk Pelayanan Kesehatan yang
diperlukan dalam keadaan Gawat Darurat dan/atau
penanggulangan KLB atau Wabah.
(3) Hak. . .
SK No 187009A
(3) Hak sebagaimana dimaksud pada ayat (1) huruf h tidak
berlaku pada:
a. seseorang yang penyakitnya dapat secara cepat
menular kepada masyarakat secara lebih luas;
b. penanggulangan KLB atau Wabah;
c. seseorang yang tidak sadarkan diri atau dalam
keadaan Gawat Darurat; dan
d. seseorang yang mengalami gangguan jiwa berat yang
dianggap tidak cakap dalam membuat keputusan dan
tidak memiliki pendamping serta dalam keadaan
kedaruratan.
(4) Kerahasiaan data dan informasi Kesehatan pribadi
sebagaimana dimaksud pada ayat (1) huruf i tidak
berlaku dalam hal:
a. pemenuhan permintaan aparat penegak hukum
dalam rangka penegakan hukum;
b. penanggulangan KLB, Wabah, atau bencana;
c. kepentingan pendidikan dan penelitian secara
terbatas;
d. upaya pelindungan terhadap bahaya ancarnan
keselamatan orang lain secara individual atau
masyarakat;
e. kepentingan pemeliharaan Kesehatan, pengobatan,
penyembuhan, dan perawatan Pasien;
f. permintaan Pasien sendiri;
g. kepentingan administratif, pembayaran asuransi,
atau jaminan pembiayaan Kesehatan; dan/ atau
h. kepentingan lain yang diatur dalam peraturan
perundang-undangan.
(5) 11rk s6fuagaimana dimaksud pada ayat (1) dilaksanakan
sesuai dengan ketentuan peraturan perundang-
undangan.
SK No 187010A
Bagran
Etr{LIIItrEf,trEIA
Bagian Kedua
Kewajiban"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 5"", ""bagian_dari"": ""Bab III - Tanggung Jawab Pemerintah Pusat Dan Pemerintah Daerah"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""11""}","(1) Setiap Orang berkewajiban:
a. mewujudkan, mempertahankan, dan meningkatkan
(2t
derajat Kesehatan masyarakat yang setinggi-
tingginya;
b. menjaga dan meningkatkan derajat Kesehatan bag
orang lain yang menjadi tanggung jawabnya;
c. menghormati hak orang lain dalam upaya
memperoleh lingkungan yang sehat;
d. menerapkan perilaku hidup sehat dan menghormati
hak Kesehatan orang lain;
e. mematuhi kegiatan penanggulangan KLB atau
Wabah; dan
f. mengikuti program jaminan kesehatan dalam sistem
jaminan sosial nasional.
Pelaksanaan kewajiban sebagaimana dimaksud pada
ayat (1) huruf a meliputi:
Upaya Kesehatan perseorangan;
Upaya Kesehatan masyarakat; dan
pembangunan berwawasan Kesehatan.
a.
b.
c.
(3) Kewajiban mengikuti program jaminan
sebagaimana dimaksud pada ayat (1)
dilaksanakan sesuai dengan ketentuan
perundang-undangan.
kesehatan
huruf f
peraturan"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 6"", ""bagian_dari"": ""Bab III - Tanggung Jawab Pemerintah Pusat Dan Pemerintah Daerah"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""11""}","(1) Pemerintah Pusat dan Pemerintah Daerah bertanggung
jawab merencanakan, mengatur, menyelenggarakan, membina, dan mengawasi penyelenggaraan Upaya Kesehatan yang bermutu, aman, elisien, merata, dan
terjangkau oleh masyarakat. (2) Tanggung jawab sebagaimana dimaksud pada ayat (1) dilaksanakan sesuai dengan ketentuan peraturan
perundang-undangan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 7"", ""bagian_dari"": ""Bab III - Tanggung Jawab Pemerintah Pusat Dan Pemerintah Daerah"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""12""}","(1) Pemerintah Pusat dan Pemerintah Daerah bertanggung
jawab meningkatkan dan mengembangkan Upaya
Kesehatan dalam rangka meningkatkan akses dan mutu
Pelayanan Kesehatan.
(2) Peningkatan dan pengembangan Upaya Kesehatan
sslagaimana dimaksud pada ayat (1) dilakukan
berdasarkan penelitian dan pengkajian.
(3) Penelitian dan pengkajian sebagaimana dimaksud pada
ayat (2) dilaksanakan sesuai dengan ketentuan peraturan
perundang-undangan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 8"", ""bagian_dari"": ""Bab III - Tanggung Jawab Pemerintah Pusat Dan Pemerintah Daerah"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""12""}","Pemerintah Pusat dan Pemerintah Daerah bertanggung jawab
menyelenggarakan kegiatan kewaspadaan KLB atau Wabah,
penanggulangan KLB atau Wabah, dan pasca-KlB atau
Wabah."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 9"", ""bagian_dari"": ""Bab III - Tanggung Jawab Pemerintah Pusat Dan Pemerintah Daerah"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""12""}","Pemerintah Pusat dan Pemerintah Daerah bertanggung jawab
atas ketersediaan lingkungan yang sehat bagi masyarakat."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 10"", ""bagian_dari"": ""Bab III - Tanggung Jawab Pemerintah Pusat Dan Pemerintah Daerah"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""12""}","(1) Pemerintah Pusat dan Pemerintah Daerah bertanggung
jawab atas ketersediaan Sumber Daya Kesehatan yang
adil dan merata bagi seluruh masyarakat.
(2) Untuk menjamin ketersediaan Sumber Daya Kesehatan
sebagaimana dimaksud pada ayat (1) , Pemerintah Pusat
dan/ atau Pemerintah Daerah sesuai dengan
kewenangannya dapat memberikan insentif fiskal
dan/atau insentif nonliskal berdasarkan ketentuan
peraturan perundang-undangan.
SK No 187012A
Pasal 11 . . .
EITFFIFIiN
NEPUBUK TNDONEISIA"
