metadata,content
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""69"", ""tahun_peraturan"": ""1999"", ""tipe_bagian"": ""Pasal 1"", ""bagian_dari"": ""Bab II - Label Pangan"", ""judul_peraturan"": ""Tentang Label Dan Iklan Pangan"", ""status"": ""berlaku"", ""nomor_halaman"": ""1""}","Dalam Peraturan Pemerintah ini yang dimaksud dengan:
1. Pangan adalah segala sesuatu yang berasal dari sumber hayati dan air, baik yang diolah
maupun tidak diolah, yang diperuntukkan sebagai makanan atau minuman bagi
konsumsi manusia, termasuk bahan tambahan pangan, bahan baku pangan, dan bahan
lain yang digunakan dalam proses penyiapan, pengolahan, dan atau pembuatan
makanan atau minuman.
2. Pangan olahan adalah makanan atau minuman hasil proses dengan cara atau metode
tertentu dengan atau tanpa bahan tambahan.
3. Label pangan adalah setiap keterangan mengenai pangan yang berbentuk gambar,
tulisan, kombinasi keduanya, atau bentuk lain yang disertakan pada pangan, dimasukkan
ke dalam, ditempelkan pada, atau merupakan bagian kemasan pangan, yang selanjutnya
dalam Peraturan Pemerintah ini disebut Label.
4. Iklan pangan adalah setiap keterangan atau pernyataan mengenai pangan dalam bentuk
gambar, tulisan, atau bentuk lain yang dilakukan dengan berbagai cara untuk pemasaran
dan atau perdagangan pangan, yang selanjutnya dalam Peraturan Pemerintah ini disebut
Iklan.
5. Pangan halal adalah pangan yang tidak mengandung unsur atau bahan yang haram atau
dilarang untuk dikonsumsi umat Islam, baik yang menyangkut bahan baku pangan,
bahan tambahan pangan, bahan bantu dan bahan penolong lainnya termasuk bahan
pangan yang diolah melalui proses rekayasa genetika dan iradiasi pangan, dan yang
pengelolaannya dilakukan sesuai dengan ketentuan hukum agama Islam.
6. Gizi pangan adalah zat atau senyawa yang terdapat dalam pangan yang terdiri atas
karbohidrat, protein, lemak, vitamin, dan mineral serta turunannya yang bermanfaat bagi
pertumbuhan dan kesehatan manusia.
7. Produksi pangan adalah kegiatan atau proses menghasilkan, menyiapkan, mengolah,
membuat, mengawetkan, mengemas, mengemas kembali, dan atau mengubah bentuk
pangan.
8. Kemasan pangan adalah bahan yang digunakan untuk mewadahi dan atau membungkus
pangan, baik yang bersentuhan langsung dengan pangan maupun tidak.
9. Pengangkutan pangan adalah setiap kegiatan atau serangkaian kegiatan dalam rangka
memindahkan pangan dari satu tempat ke tempat lain dengan cara atau sarana
angkutan apapun dalam rangka proses produksi, peredaran dan atau perdagangan
pangan.
10. Peredaran pangan adalah setiap kegiatan atau serangkaian kegiatan dalam rangka
penyaluran pangan kepada masyarakat, baik untuk diperdagangkan maupun tidak.
11. Perdagangan pangan adalah setiap kegiatan atau serangkaian kegiatan dalam rangka
penjualan dan atau pembelian pangan, termasuk penawaran untuk menjual pangan, dan
kegiatan lain yang berkenaan dengan pemindahtanganan pangan dengan memperoleh
imbalan.
12. Setiap orang adalah orang perseorangan dan badan usaha, baik yang berbentuk badan
hukum maupun tidak.
13. Standar Nasional Indonesia adalah standar yang ditetapkan oleh Badan Standardisasi
Nasional (BSN).
Bagian Pertama
Umum"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""69"", ""tahun_peraturan"": ""1999"", ""tipe_bagian"": ""Pasal 2"", ""bagian_dari"": ""Bab II - Label Pangan"", ""judul_peraturan"": ""Tentang Label Dan Iklan Pangan"", ""status"": ""berlaku"", ""nomor_halaman"": ""2""}","(1) Setiap orang yang memproduksi atau memasukkan pangan yang dikemas ke dalam
wilayah Indonesia untuk diperdagangkan wajib mencantumkan Label pada, di dalam, dan
atau di kemasan pangan.
(2) Pencantuman Label sebagaimana dimaksud pada ayat (1) dilakukan sedemikian rupa
sehingga tidak mudah lepas dari kemasannya, tidak mudah luntur atau rusak, serta
terletak pada bagian kemasan pangan yang mudah untuk dilihat dan dibaca."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""69"", ""tahun_peraturan"": ""1999"", ""tipe_bagian"": ""Pasal 3"", ""bagian_dari"": ""Bab II - Label Pangan"", ""judul_peraturan"": ""Tentang Label Dan Iklan Pangan"", ""status"": ""berlaku"", ""nomor_halaman"": ""3""}","(1) Label sebagaimana dimaksud dalam Pasal 2 ayat (1) berisikan keterangan mengenai
pangan yang bersangkutan.
(2) Keterangan sebagaimana dimaksud pada ayat (1) sekurang-kurangnya :
a. nama produk;
b. daftar bahan yang digunakan;
c. berat bersih atau isi bersih;
d. nama dan alamat pihak yang memproduksi atau memasukkan pangan ke
dalam wilayah Indonesia;
e. tanggal, bulan, dan tahun kedaluwarsa."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""69"", ""tahun_peraturan"": ""1999"", ""tipe_bagian"": ""Pasal 4"", ""bagian_dari"": ""Bab II - Label Pangan"", ""judul_peraturan"": ""Tentang Label Dan Iklan Pangan"", ""status"": ""berlaku"", ""nomor_halaman"": ""3""}","Selain keterangan sebagaimana dimaksud dalam Pasal 3 ayat (2) , untuk pangan olahan tertentu
Menteri Kesehatan dapat menetapkan pencantuman keterangan lain yang berhubungan dengan
kesehatan manusia pada Label sesuai dengan Peraturan Pemerintah ini."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""69"", ""tahun_peraturan"": ""1999"", ""tipe_bagian"": ""Pasal 5"", ""bagian_dari"": ""Bab II - Label Pangan"", ""judul_peraturan"": ""Tentang Label Dan Iklan Pangan"", ""status"": ""berlaku"", ""nomor_halaman"": ""3""}","(1) Keterangan dan atau pernyataan tentang pangan dalam Label harus benar dan tidak
menyesatkan, baik mengenai tulisan, gambar, atau bentuk apapun lainnya.
(2) Setiap orang dilarang memberikan keterangan atau pernyataan tentang pangan yang
diperdagangkan melalui, dalam, dan atau dengan Label apabila keterangan atau
pernyataan tersebut tidak benar dan atau menyesatkan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""69"", ""tahun_peraturan"": ""1999"", ""tipe_bagian"": ""Pasal 6"", ""bagian_dari"": ""Bab II - Label Pangan"", ""judul_peraturan"": ""Tentang Label Dan Iklan Pangan"", ""status"": ""berlaku"", ""nomor_halaman"": ""3""}","(1) Pencantuman pernyataan tentang manfaat pangan bagi kesehatan dalam Label
hanya dapat dilakukan apabila didukung oleh fakta ilmiah yang dapat
dipertanggungjawabkan.
(2) Ketentuan lebih lanjut tentang tata cara dan persyaratan pen-cantuman pernyataan
tentang manfaat pangan bagi kesehatan sebagaimana dimaksud dalam ayat (1) diatur
oleh Menteri Kesehatan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""69"", ""tahun_peraturan"": ""1999"", ""tipe_bagian"": ""Pasal 7"", ""bagian_dari"": ""Bab II - Label Pangan"", ""judul_peraturan"": ""Tentang Label Dan Iklan Pangan"", ""status"": ""berlaku"", ""nomor_halaman"": ""3""}","Pada Label dilarang dicantumkan pernyataan atau keterangan dalam bentuk apapun bahwa
pangan yang bersangkutan dapat berfungsi sebagai obat."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""69"", ""tahun_peraturan"": ""1999"", ""tipe_bagian"": ""Pasal 8"", ""bagian_dari"": ""Bab II - Label Pangan"", ""judul_peraturan"": ""Tentang Label Dan Iklan Pangan"", ""status"": ""berlaku"", ""nomor_halaman"": ""4""}","Setiap orang dilarang mencantumkan pada Label tentang nama, logo atau identitas lembaga
yang melakukan analisis tentang produk pangan tersebut."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""69"", ""tahun_peraturan"": ""1999"", ""tipe_bagian"": ""Pasal 9"", ""bagian_dari"": ""Bab II - Label Pangan"", ""judul_peraturan"": ""Tentang Label Dan Iklan Pangan"", ""status"": ""berlaku"", ""nomor_halaman"": ""4""}","Setiap orang yang memproduksi atau memasukkan ke dalam wilayah Indonesia pangan yang
dikemas untuk diperdagangkan, dilarang mencantumkan Label yang tidak memenuhi ketentuan
sebagaimana dimaksud dalam Peraturan Pemerintah ini."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""69"", ""tahun_peraturan"": ""1999"", ""tipe_bagian"": ""Pasal 10"", ""bagian_dari"": ""Bab II - Label Pangan"", ""judul_peraturan"": ""Tentang Label Dan Iklan Pangan"", ""status"": ""berlaku"", ""nomor_halaman"": ""4""}","(1) Setiap orang yang memproduksi atau memasukkan pangan yang dikemas ke dalam
wilayah Indonesia untuk diperdagangkan dan menyatakan bahwa pangan tersebut halal
bagi umat Islam, bertanggung jawab atas kebenaran pernyataan tersebut dan wajib
mencantumkan keterangan atau tulisan halal pada Label.
(2) Pernyataan tentang halal sebagaimana dimaksud pada ayat (1) , merupakan bagian
yang tidak terpisahkan dari Label."
