metadata,content
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""32"", ""tahun_peraturan"": ""1996"", ""tipe_bagian"": ""Pasal 1"", ""bagian_dari"": ""Bab II - Jenis Tenaga Kesehatan"", ""judul_peraturan"": ""Tentang Tenaga Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""1""}","Dalam Peraturan Pemerintah ini yang dimaksud dengan:
1. Tenaga Kesehatan adalah setiap orang yang mengabdikan diri
dalam bidang kesehatan serta memiliki pengetahuan dan/atau
keterampilan melalui pendidikan di bidang kesehatan yang untuk di
jenis tertentu m emerlukan kewenangan untuk melakukan upaya
kesehatan;
2. Sarana…
2. Sarana kesehatan adalah tempat yang digunakan untuk
menyelenggarakan upaya kesehatan.
3. Upaya kesehatan adalah setiap kegiatan untuk memelihara dan
meningkatkan kesehatan yang dilakukan o leh Pemerintah dan/atau
masyarakat;
4. menteri adalah Menteri yang bertanggung jawab di bidang
kesehatan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""32"", ""tahun_peraturan"": ""1996"", ""tipe_bagian"": ""Pasal 2"", ""bagian_dari"": ""Bab III - Persyaratan"", ""judul_peraturan"": ""Tentang Tenaga Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""2""}","(1) Tenaga kesehatan terdiri dari:
a. tenaga medis;
b. tenaga keperawatan;
c. tenaga kefarmasian;
d. tenaga kesehatan masyarakat;
e. tenaga gizi;
f. tenaga keterapian fisik;
g. tenaga keteknisian medis.
(2) Tenaga medis meliputi dokter dan dokter gigi.
(3) Tenaga keperawatan meliputi perawat dan bidan.
(4) Tenaga kefarmasian meliputi apoteker, analis far masi dan asisten
apoteker.
(5) Tenaga...
(5) Tenaga kesehatan masyarakat meliputi epidemiolog kesehatan,
entomolog kesehatan, mikrobiolog kesehatan, penyuluh kesehatan,
administrator kesehatan dan sanitasi.
(6) Tenaga gizi meliputi nutrisionis dan dietisien.
(7) Tenaga keterapian fisik meliputi fisioterapis, okupasiterapis, dan
terapis wicara.
(8) Tenaga keteknisian medis meliputi radiografer, radioterapis, teknisi
gigi, teknisi elektromedis, analis kesehatan, refraksionis optisien,
otorik prostetik, teknisi transfusi dan perekam medis."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""32"", ""tahun_peraturan"": ""1996"", ""tipe_bagian"": ""Pasal 3"", ""bagian_dari"": ""Bab III - Persyaratan"", ""judul_peraturan"": ""Tentang Tenaga Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""3""}","Tenaga kesehatan wajib memiliki pengetahuan dan ketrampilan di bidang
kesehatan yang dinyatakan dengan ijazah dari lembaga pendidikan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""32"", ""tahun_peraturan"": ""1996"", ""tipe_bagian"": ""Pasal 4"", ""bagian_dari"": ""Bab III - Persyaratan"", ""judul_peraturan"": ""Tentang Tenaga Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""3""}","(1) Tenaga kesehatan hanya dapat melakukan upaya kesehatan setelah
tenaga kesehatan yang bersangkutan memiliki ijin dari Menteri.
(2) Dikecualikan dari pemilikan ijin sebagaimana dimaksud dalam ayat
(1) bagi tenaga kesehatan masyarakat.
(3) Ketentuan lebih lan jut mengenai perijinan sebagaimana dimaksud
dalam ayat (1) diatur oleh Menteri
Pasal 5…"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""32"", ""tahun_peraturan"": ""1996"", ""tipe_bagian"": ""Pasal 5"", ""bagian_dari"": ""Bab IV - Perencanaan, Pengadaan Dan Penempatan"", ""judul_peraturan"": ""Tentang Tenaga Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""4""}","(1) Selain ijin sebagaimana dimaksud dalam Pasal 4 ayat (1) , tenaga
medis dan tenaga kefarmasian lulusan dari lembaga pendidikan di
luar negeri hanya dapa t melakukan upaya kesehatan setelah yang
bersangkutan melakukan adaptasi.
(2) Ketentuan lebih lanjut mengenai adaptasi sebagaimana dimaksud
dalam ayat (1) diatur oleh Menteri.
Bagian Kesatu
Perencanaan"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""32"", ""tahun_peraturan"": ""1996"", ""tipe_bagian"": ""Pasal 6"", ""bagian_dari"": ""Bab IV - Perencanaan, Pengadaan Dan Penempatan"", ""judul_peraturan"": ""Tentang Tenaga Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""4""}","(1) Pengadaan dan penempatan tenaga kesehatan dilaksanakan untuk
memenuhi kebutuhan tenaga kesehatan yang merata bagi seluruh
masyarakat.
(2) Pengadaan dan penempatan tenaga kesehatan dilaksanakan sesuai
dengan perencanaan nasional tenaga kesehatan.
(3) Perencanaan nasional tenaga disusun dengan memperhatikan faktor:
a. jenis pelayanan kesehatan yang dibutuhkan oleh masyarakat;
b. sarana kesehatan;
c. jenis...
c. jenis dan jumlah tenaga kesehatan yang sesuai dengan kebutuhan
pelayanan kesehatan.
(4) Perencanaan nasional tenaga kesehatan sebagaimana dimaksud
dalam ayat (2) dan ayat (3) ditetapkan oleh Menteri.
Bagian Kedua
Pengadaan"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""32"", ""tahun_peraturan"": ""1996"", ""tipe_bagian"": ""Pasal 7"", ""bagian_dari"": ""Bab IV - Perencanaan, Pengadaan Dan Penempatan"", ""judul_peraturan"": ""Tentang Tenaga Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""5""}","Pengadaan tenaga kesehatan dilakukan melalui pendidikan dan pelatihan
di bidang kesehatan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""32"", ""tahun_peraturan"": ""1996"", ""tipe_bagian"": ""Pasal 8"", ""bagian_dari"": ""Bab IV - Perencanaan, Pengadaan Dan Penempatan"", ""judul_peraturan"": ""Tentang Tenaga Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""5""}","(1) Pendidikan di bidang kesehatan dilaksanakan di lembaga
pendidikan yang diselenggarakan oleh Pemerintah atau masyarakat.
(2) Penyelenggaraan pendidikan di bidang kesehatan sebagaimana
dimaksud dalam ayat (1) dilaksanakan berdasarkan ijin sesuai
dengan ketentuan peraturan perundang-undangan yang berlaku."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""32"", ""tahun_peraturan"": ""1996"", ""tipe_bagian"": ""Pasal 9"", ""bagian_dari"": ""Bab IV - Perencanaan, Pengadaan Dan Penempatan"", ""judul_peraturan"": ""Tentang Tenaga Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""5""}","(1) Pelatihan di bidang kesehatan diarahkan untuk meningkatkan
keterampilan atau penguasaan pengetahuan di bidang teknis
kesehatan.
(2) Pelatihan di bidang kesehatan dapat dilakukan secara berjenjang
sesuai dengan jenis tenaga kesehatan yang bersangkutan.
Pasal 10…"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""32"", ""tahun_peraturan"": ""1996"", ""tipe_bagian"": ""Pasal 10"", ""bagian_dari"": ""Bab IV - Perencanaan, Pengadaan Dan Penempatan"", ""judul_peraturan"": ""Tentang Tenaga Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""6""}","(1) Setiap tenaga kesehatan memiliki kesempatan yang sama untuk
mengikuti pelatihan di bidang kesehatan sesuai den gan bidang
tugasnya.
(2) Penyelenggaraan dan/atau pimpinan sarana kesehatan
bertanggungjawab atas pemberian kesempatan kepada tenaga
kesehatan yang ditempatkan dan/atau bekerja pada sarana kesehatan
yang bersangkutan untuk meningkatkan keterampilan atau
pengetahuan melalui pelatihan di bidang kesehatan."
