metadata,content
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2015"", ""tipe_bagian"": ""Pasal 1"", ""bagian_dari"": ""Bab I - Ketentuan Umum"", ""judul_peraturan"": ""Tentang Ketahanan Pangan Dan Gizi"", ""status"": ""berlaku""}","Dalam Peraturan Pemerintah ini yang dimaksud dengan:
1. Ketahanan Pangan dan Gizi adalah kondisi terpenuhinya
kebutuhan Pangan dan Gizi bagi negara sampai dengan
perseorangan, yang tercermin dari tersedianya Pangan yang
cukup, baik jumlah maupun mutunya, aman, beragam,
memenuhi kecukupan Gizi, merata dan terjangkau serta
tidak bertentangan dengan agama, keyakinan, dan budaya
masyarakat, untuk mewujudkan Status Giz i yang baik agar
dapat hidup sehat, aktif, dan produktif secara berkelanjutan.
2. Pangan adalah segala sesuatu yang berasal dari sumber
hayati produk pertanian, perkebunan, kehutanan, perikanan,
peternakan, perairan, dan air, baik yang diolah maupun tidak
diolah yang diperuntukkan sebagai makanan atau minuman
bagi konsumsi manusia, termasuk bahan tambahan Pangan,
bahan baku Pangan, dan bahan lain nya yang digunakan
dalam proses penyiapan, pengolahan, dan/atau pembuatan
makanan atau minuman.
3. Ketahanan Pangan ada lah kondisi terpenuhinya Pangan bagi
negara sampai dengan perseorangan, yang tercermin dari
tersedianya Pangan yang cukup, baik jumlah maupun
mutunya, aman, beragam, bergizi, merata , dan terjangkau
serta tidak bertentangan dengan agama, keyakinan, dan
budaya masyarakat, untuk dapat hidup sehat, aktif, dan
produktif secara berkelanjutan.
4. Gizi adalah zat atau senyawa yang terdapat dalam Pangan
yang terdiri atas karbohidrat, protein, lemak, vitamin,
mineral, serat, air, dan komponen lain yang bermanfaat bagi
pertumbuhan dan kesehatan manusia.
5. Status Gizi adalah kondisi kesehatan tubuh seseorang yang
merupakan hasil akhir dari asupan makanan ke dalam tubuh
dan pemanfaatannya.
6. Ketersediaan Pangan adalah kondisi tersedianya Pangan dari
hasil produksi dalam negeri dan Cadangan Pangan Nasional
serta impor apabila kedua sumber utama tidak dapat
memenuhi kebutuhan.
7. Cadangan …
7. Cadangan Pangan Nasional adalah persediaan Pangan
di seluruh wilayah Negara Kesatuan Republik Indonesia
untuk konsumsi manusia dan untuk menghad api masalah
kekurangan Pangan, gangguan pasokan dan harga, serta
keadaan darurat.
8. Cadangan Pangan Pemerintah adalah persediaan Pangan
yang dikuasai dan dikelola oleh Pemerintah.
9. Cadangan Pangan Pemerintah Provinsi adalah persediaan
Pangan yang dikuasai dan dikelola oleh pemerintah provinsi.
10. Cadangan Pangan Pemerintah Kabupaten/Kota adalah
persediaan Pangan yang dikuasai dan dikelola oleh
pemerintah kabupaten/kota
11. Cadangan Pangan Pemerintah Desa adalah persediaan
Pangan yang dikuasai dan dikelola oleh pemerintah desa.
12. Distribusi Pangan adalah suatu kegiatan atau serangkaian
kegiatan untuk menyalurkan pasokan Pangan secara merata
setiap saat guna memenuhi kebutuhan Pangan masyarakat.
13. Penganekaragaman Pangan adalah upaya peningkatan
ketersediaan dan konsumsi Pa ngan yang beragam, bergizi
seimbang, dan berbasis pada potensi sumber daya lokal.
14. Pangan Pokok adalah Pangan yang diperuntukkan sebagai
makanan utama sehari -hari sesuai dengan potensi sumber
daya dan kearifan lokal.
15. Pangan Pokok Tertentu adalah Pangan Poko k yang
diproduksi dan dikonsumsi oleh sebagian besar masyarakat
Indonesia yang apabila ketersediaan dan harganya terganggu
dapat mem engaruhi stabilitas ekonomi dan menimbulkan
gejolak sosial di masyarakat.
16. Pangan Lokal adalah makanan yang dikonsumsi oleh
masyarakat setempat sesuai dengan potensi dan kearifan
lokal.
17. Krisis Pangan adalah kondisi kelangkaan Pangan yang
dialami sebagian besar masyarakat di suatu wilayah yang
disebabkan oleh, antara lain, kesulitan Distribusi Pangan ,
dampak perubahan iklim, bencana alam dan lingkungan, dan
konflik sosial, termasuk akibat perang.
18. Pelaku …
18. Pelaku Usaha Pangan adalah setiap o rang yang bergerak
pada satu atau lebih subsistem agribisnis Pangan , yaitu
penyedia masukan produksi, proses produksi, pengolahan,
pemasaran, perdagangan, dan penunjang.
19. Sistem Informasi Pangan dan Gizi adalah sistem yang
mencakup kegiatan pengump ulan, pengolahan,
penganalisisan, penyimpanan , penyajian, penyebaran data
dan informasi , dan penggunaan informasi tentang Pangan
dan Gizi.
20. Pemerintah Pusat , yang selanjutnya disebut Pemerintah,
adalah Presiden Republik Indonesia yang memegang
kekuasaan pemerintahan negara Republik Indonesia
sebagaimana dimaksud dalam Undang-Undang Dasar Negara
Republik Indonesia Tahun 1945.
21. Pemerintah Daerah adalah kepala dae rah sebagai unsur
penyelenggara pemerintahan daerah yang memimpin
pelaksanaan urusan pemerintahan yang menjadi
kewenangan daerah otonom.
22. Lembaga Pemerintah adalah lembaga yang melaksanakan
tugas pemerintahan di bidang Pangan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2015"", ""tipe_bagian"": ""Pasal 2"", ""bagian_dari"": ""Bab II - Cadangan Pangan Pemerintah"", ""judul_peraturan"": ""Tentang Ketahanan Pangan Dan Gizi"", ""status"": ""berlaku""}","Ruang lingkup Peraturan Pemerintah ini meliputi:
a. Cadangan Pangan Pemerintah dan cadangan Pangan
Pemerintah Daerah;
b. Penganekaragaman Pangan dan perbaikan Gizi masyarakat;
c. kesiapsiagaan Krisis Pangan dan penanggulangan Krisis
Pangan;
d. Distribusi Pangan , perdagangan Pangan , dan bantuan
Pangan;
e. pengawasan;
f. Sistem Informasi Pangan dan Gizi; dan
g. peran serta masyarakat.
DAN CADANGAN PANGAN PEMERINTAH DAERAH
Bagian Kesatu
Cadangan Pangan Pemerintah"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2015"", ""tipe_bagian"": ""Pasal 3"", ""bagian_dari"": ""Bab II - Cadangan Pangan Pemerintah"", ""judul_peraturan"": ""Tentang Ketahanan Pangan Dan Gizi"", ""status"": ""berlaku""}","Cadangan Pangan Pemerintah berupa Pangan Pokok Tertentu
ditetapkan berdasarkan jenis dan jumlahnya."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2015"", ""tipe_bagian"": ""Pasal 4"", ""bagian_dari"": ""Bab II - Cadangan Pangan Pemerintah"", ""judul_peraturan"": ""Tentang Ketahanan Pangan Dan Gizi"", ""status"": ""berlaku""}",Jenis Pangan Pokok Tertentu sebagaimana dimaksud dalam Pasal 3 ditetapkan oleh Presiden sebagai Cadangan Pangan Pemerintah.
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2015"", ""tipe_bagian"": ""Pasal 5"", ""bagian_dari"": ""Bab II - Cadangan Pangan Pemerintah"", ""judul_peraturan"": ""Tentang Ketahanan Pangan Dan Gizi"", ""status"": ""berlaku""}","(1) Jumlah Pangan Pokok Tertentu sebagaimana dimaksud
dalam Pasal 3 ditetapkan oleh Kepala Lembaga Pemerintah
sebagai Cadangan Pangan Pemerintah.
(2) Penetapan jumlah Pangan Pokok Tertentu sebagai Cadangan
Pangan Pemerintah sebagaimana dimaksud pada ayat (1)
dilakukan berdasarkan:
a. jenis Pangan Pokok Tertentu yang te lah ditetapkan oleh
Presiden; dan
b. hasil rapat koordinasi tingkat menteri/kepala lembaga.
(3) Penetapan jumlah Pangan Pokok Tertentu sebagai Cadangan
Pangan Pemerintah sebagaimana dimaksud pada ayat (2)
dilakukan dengan mempertimbangkan:
a. produksi Pangan Pokok Tertentu secara nasional;
b. penanggulangan keadaan darurat dan kerawanan Pangan;
c. pengendalian dan stabilisasi harga dan pasokan Pangan
Pokok Tertentu pada tingkat produsen dan konsumen;
d. pelaksanaan …
d. pelaksanaan perjanjian internasional dan bantuan Pangan
kerja sama internasional; dan
e. angka kecukupan Gizi yang dianjurkan.
(4) Penetapan jumlah Pangan Pokok Tertentu sebagai Cadangan
Pangan Pemerintah s ebagaimana dimaksud pada ayat (3 )
dilakukan paling sedikit 1 (satu) kali dalam 1 (satu) tahun."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2015"", ""tipe_bagian"": ""Pasal 6"", ""bagian_dari"": ""Bab II - Cadangan Pangan Pemerintah"", ""judul_peraturan"": ""Tentang Ketahanan Pangan Dan Gizi"", ""status"": ""berlaku""}","Penyelenggaraan Cad angan Pangan Pemerintah dilakukan oleh
Kepala Lembaga Pemerintah melalui :
a. pengadaan Cadangan Pangan Pemerintah;
b. pengelolaan Cadangan Pangan Pemerintah; dan
c. penyaluran Cadangan Pangan Pemerintah,
berdasarkan jenis dan jumlah Cadangan Pangan Pemerintah
yang telah ditetapkan sebagaimana dimaksud dalam Pasal 4 dan
Pasal 5"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2015"", ""tipe_bagian"": ""Pasal 7"", ""bagian_dari"": ""Bab II - Cadangan Pangan Pemerintah"", ""judul_peraturan"": ""Tentang Ketahanan Pangan Dan Gizi"", ""status"": ""berlaku""}","(1) Pengadaan Cadangan Pangan Pemerintah sebagaimana
dimaksud dalam Pasal 6 huruf a diutamakan melalui
pembelian Pangan Pokok Tertentu produksi dalam negeri.
(2) Pembelian Pangan Pokok Ter tentu produksi dalam negeri
sebagaimana dimaksud pada ayat (1) dilakukan pada harga
pembelian yang ditetapkan oleh Pemerintah."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2015"", ""tipe_bagian"": ""Pasal 8"", ""bagian_dari"": ""Bab II - Cadangan Pangan Pemerintah"", ""judul_peraturan"": ""Tentang Ketahanan Pangan Dan Gizi"", ""status"": ""berlaku""}","(1) Pengelolaan Cadangan Pangan Pemerintah sebagaimana
dimaksud dalam Pasal 6 huruf b dilakukan untuk menjaga
kecukupan Cadangan Pangan Pemerintah baik jumlah
maupun mutunya antardaerah dan antarwaktu.
(2) Cadangan …
(2) Cadangan Pangan Pemerintah yang telah mel ampaui batas
waktu simpan dan/atau berpotensi atau mengalami
penurunan mutu dapat dilakukan pelepasan Cadangan
Pangan Pemerintah.
(3) Pelepasan Cadangan Pangan Pemerintah sebagaimana
dimaksud pada ayat (2) dilakukan melalui penju alan,
pengolahan, penukaran, dan hibah.
(4) Ketentuan mengenai batas waktu simpan sebagaimana
dimaksud pada ayat (2) diatur dengan Peraturan Kepala
Lembaga Pemerintah."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2015"", ""tipe_bagian"": ""Pasal 9"", ""bagian_dari"": ""Bab II - Cadangan Pangan Pemerintah"", ""judul_peraturan"": ""Tentang Ketahanan Pangan Dan Gizi"", ""status"": ""berlaku""}","(1) Penyaluran Cadangan Pangan Pemerintah sebagaimana
dimaksud dalam Pasal 6 huruf c dilakukan untuk
menanggulangi:
a. kekurangan Pangan;
b. gejolak harga Pangan;
c. bencana alam;
d. bencana sosial; dan/atau
e. keadaan darurat.
(2) Penyaluran Cadangan Pangan Pemerint ah sebagaimana
dimaksud pada ayat (1) dilaksanakan oleh Kepala Lembaga
Pemerintah berdasarkan hasil rapat koordinasi tingkat
menteri/kepala lembaga."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""17"", ""tahun_peraturan"": ""2015"", ""tipe_bagian"": ""Pasal 10"", ""bagian_dari"": ""Bab II - Cadangan Pangan Pemerintah"", ""judul_peraturan"": ""Tentang Ketahanan Pangan Dan Gizi"", ""status"": ""berlaku""}","Cadangan Pangan Pemerintah selain digunakan untuk
penyaluran Cadangan Pangan Pemerintah sebagaimana dimaksud
dalam Pasal 9, dapat dimanfaatkan untuk kerja sama
internasional dan pemberian bantuan Pangan luar negeri.
Pasal 11 …"
